PERMNO,date1,PERMCO,PRC,VOL,RET,SHROUT,MCAP
15579,20201231,21737,164.13,862153,0.01786,919354,150893572
15579,20210129,21737,165.69,940937,0.015719,920239,152474399.9
15579,20210226,21737,172.27,857999,0.039713,923008,159006588.2
15579,20210331,21737,188.99001,1199807,0.097057,923243,174483703.8
15579,20210430,21737,180.50999,940894,-0.039473,923524,166705308
15579,20210528,21737,189.82001,953660,0.051576,923524,175303334.9
15579,20210630,21737,192.3,748050,0.013065,923087,177509630.1
15579,20210730,21737,190.62,874436,-0.003432,923210,175982290.2
15579,20210831,21737,190.91,690539,0.001521,923210,176250021.1
15579,20210930,21737,192.21001,685744,0.00681,923415,177489606.4
15579,20211029,21737,187.48,829466,-0.018626,923526,173142654.5
15579,20211130,21737,192.37,933321,0.026083,923526,177658696.6
15579,20211231,21737,188.47,1007881,-0.020273,924000,174146280
15579,20220131,21737,179.49001,1351189,-0.041545,923547,165767460.3
15579,20220228,21737,169.99001,1336795,-0.052928,923547,156993763.8
15579,20220331,21737,183.48,1255401,0.079358,922000,169168560
15579,20220429,21737,170.25,1198334,-0.072106,922134,156993313.5
15579,20220531,21737,176.75999,1286505,0.044993,922134,162996396.6
15579,20220630,21737,153.64999,1213031,-0.130742,915000,140589740.9
15579,20220729,21737,178.89,1160500,0.171754,913707,163453045.2
15579,20220831,21737,165.21001,1068308,-0.076472,913707,150953542.6
15579,20220930,21737,154.78,1241692,-0.063132,910000,140849800
15579,20221031,21737,160.63,1442551,0.045807,907572,145783290.4
15579,20221130,21737,180.46001,1180016,0.123451,907572,163780452.2
15579,20221230,21737,165.22,986736,-0.084451,907572,149949045.8
19502,20100129,21881,36.05,1275942,-0.018246,985174,35515522.7
19502,20100226,21881,35.24,1672841,-0.018655,985174,34717531.76
19502,20100331,21881,37.09,1875513,0.052497,978429,36289931.61
19502,20100430,21881,35.15,1193341,-0.052305,978429,34391779.35
19502,20100528,21881,32.04,1649812,-0.084566,978429,31348865.16
19502,20100630,21881,26.7,3314981,-0.166667,973178,25983852.6
19502,20100730,21881,28.55,2413565,0.069288,973178,27784231.9
19502,20100831,21881,26.88,1653182,-0.052364,973178,26159024.64
19502,20100930,21881,33.5,1670821,0.24628,973178,32601463
19502,20101029,21881,33.88,1349712,0.011343,929744,31499726.72
19502,20101130,21881,34.85,1350645,0.033796,925764,32262875.4
19502,20101231,21881,38.96,1632149,0.117934,925764,36067765.44
19502,20110131,21881,40.44,1328871,0.037988,922415,37302462.6
19502,20110228,21881,43.34,1130473,0.076039,922415,39977466.1
19502,20110331,21881,40.14,1884829,-0.073835,922415,37025738.1
19502,20110429,21881,42.72,1005889,0.064275,915459,39108408.48
19502,20110531,21881,43.63,1224911,0.025398,915459,39941476.17
19502,20110630,21881,42.46,1694226,-0.026816,905419,38444090.74
19502,20110729,21881,39.04,1493732,-0.080546,905419,35347557.76
19502,20110831,21881,35.21,2268427,-0.092341,905419,31879802.99
19502,20110930,21881,32.89,1798560,-0.06589,905419,29779230.91
19502,20111031,21881,33.2,1588597,0.009425,889294,29524560.8
19502,20111130,21881,33.72,1871293,0.02244,877862,29601506.64
19502,20111230,21881,33.06,1928364,-0.019573,873502,28877976.12
19502,20120131,21881,33.36,1636289,0.009074,873502,29140026.72
19502,20120229,21881,33.16,2072527,0.000749,873502,28965326.32
19502,20120330,21881,33.49,1913109,0.009952,862751,28893530.99
19502,20120430,21881,35.06,1778017,0.04688,862751,30248050.06
19502,20120531,21881,30.52,1469955,-0.123075,862751,26331160.52
19502,20120629,21881,29.58,2442363,-0.030799,858465,25393394.7
19502,20120731,21881,36.36,2462635,0.229209,858465,31213787.4
19502,20120831,21881,35.76,1392502,-0.008938,941858,33680842.08
19502,20120928,21881,36.44,1392169,0.019016,941858,34321305.52
19502,20121031,21881,35.23,1327330,-0.033205,944055,33259057.65
19502,20121130,21881,33.91,1258345,-0.029662,945754,32070518.14
19502,20121231,21881,37.01,1484365,0.091418,945105,34978336.05
19502,20130131,21881,39.96,1450409,0.079708,945105,37766395.8
19502,20130228,21881,40.94,1117216,0.031406,945105,38692598.7
19502,20130328,21881,47.68,1554935,0.164631,947485,45176084.8
19502,20130430,21881,49.51,1164768,0.038381,947485,46909982.35
19502,20130531,21881,47.76,1227144,-0.029792,947485,45251883.6
19502,20130628,21881,44.2,1344479,-0.074539,945004,41769176.8
19502,20130731,21881,50.25,1395798,0.136878,945004,47486451
19502,20130830,21881,48.07,756957,-0.037114,945004,45426342.28
19502,20130930,21881,53.8,1283491,0.119201,945004,50841215.2
19502,20131031,21881,59.24,1354863,0.101115,946596,56076347.04
19502,20131129,21881,59.2,889914,0.004642,949690,56221648
19502,20131231,21881,57.44,1226976,-0.02973,950171,54577822.24
19502,20140131,21881,57.35,1328795,-0.001567,950171,54492306.85
19502,20140228,21881,67.95,1589859,0.190323,950171,64564119.45
19502,20140331,21881,66.03,1338591,-0.028256,954331,63014475.93
19502,20140430,21881,67.9,1350067,0.028321,954331,64799074.9
19502,20140530,21881,71.91,1010322,0.063697,954331,68625942.21
19502,20140630,21881,74.13,1272767,0.030872,954331,70744557.03
19502,20140731,21881,68.77,1225806,-0.072305,956561,65782699.97
19502,20140829,21881,60.52,2929171,-0.115057,956561,57891071.72
19502,20140930,21881,59.27,1624539,-0.020654,956561,56695370.47
19502,20141031,21881,64.22,1388947,0.083516,950387,61033853.14
19502,20141128,21881,68.61,796908,0.073614,945496,64870480.56
19502,20141231,21881,76.2,1379809,0.110625,1089976,83056171.2
19502,20150130,21881,73.75,791067,-0.032152,1089976,80385730
19502,20150227,21881,83.08,864724,0.131085,1092762,90786666.96
19502,20150331,21881,84.68,1395992,0.019259,1090757,92365302.76
19502,20150430,21881,82.93,1166311,-0.020666,1090757,90456478.01
19502,20150529,21881,85.84,531432,0.039159,1091968,93734533.12
19502,20150630,21881,84.44,795098,-0.016309,1092283,92232376.52
19502,20150731,21881,96.63,844872,0.144363,1092283,105547306.3
19502,20150831,21881,86.55,921084,-0.10059,1089910,94331710.5
19502,20150930,21881,83.1,924618,-0.039861,1088794,90478781.4
19502,20151030,21881,84.68,1252672,0.019013,1088794,92199075.92
19502,20151130,21881,84.03,987347,-0.003425,1085656,91227673.68
19502,20151231,21881,85.155,879460,0.013388,1078747,91860700.79
19502,20160129,21881,79.72,1142506,-0.063825,1078747,85997710.84
19502,20160229,21881,78.94,941534,-0.005268,1079660,85228360.4
19502,20160331,21881,84.24,727847,0.06714,1080246,90999923.04
19502,20160429,21881,79.28,959717,-0.058879,1080246,85641902.88
19502,20160531,21881,77.4,1009117,-0.019173,1081802,83731474.8
19502,20160630,21881,83.27,1152998,0.07584,1082317,90124536.59
19502,20160729,21881,79.25,1046470,-0.048277,1082317,85773622.25
19502,20160831,21881,80.71,892446,0.023155,1082987,87407880.77
19502,20160930,21881,80.62,958758,-0.001115,1083283,87334275.46
19502,20161031,21881,82.73,875754,0.026172,1083283,89620002.59
19502,20161130,21881,84.73,1081527,0.028708,1079100,91432143
19502,20161230,21881,82.76,765210,-0.02325,1079410,89331971.6
19502,20170131,21881,81.94,882662,-0.009908,1079410,88446855.4
19502,20170228,21881,86.38,697559,0.058762,1080695,93350434.1
19502,20170331,21881,83.05,735218,-0.038551,1080951,89772980.55
19502,20170428,21881,86.54,821644,0.042023,1080951,93545499.54
19502,20170531,21881,81.02,859142,-0.059452,1070096,86699177.92
19502,20170630,21881,78.31,1402448,-0.033449,1070096,83799217.76
19502,20170731,21881,80.67,1076179,0.030137,1070096,86324644.32
19502,20170831,21881,81.5,1006798,0.015247,1023849,83443693.5
19502,20170929,21881,77.22,1344643,-0.052515,1009549,77957373.78
19502,20171031,21881,66.27,2071652,-0.141803,1009549,66902812.23
19502,20171130,21881,72.76,1594130,0.103969,990446,72064850.96
19502,20171229,21881,72.62,1204021,-0.001924,990669,71942382.78
19502,20180131,21881,75.26,1274563,0.036354,990669,74557748.94
19502,20180228,21881,68.89,1060962,-0.079325,991666,68315870.74
19502,20180329,21881,65.47,1226385,-0.049644,991666,64924373.02
19502,20180430,21881,66.45,1199162,0.014969,991666,65896205.7
19502,20180531,21881,62.39,1028870,-0.055079,992412,61916584.68
19502,20180629,21881,60.015,1903675,-0.038067,992412,59559606.18
19502,20180731,21881,67.62,1806821,0.126718,992412,67106899.44
19502,20180831,21881,68.56,1247640,0.020408,992412,68039766.72
19502,20180928,21881,72.9,904485,0.063302,949164,69194055.6
19502,20181031,21881,79.77,1683829,0.094239,949164,75714812.28
19502,20181130,21881,84.67,1184264,0.066942,943445,79881488.15
19502,20181231,21881,68.33,1556811,-0.192984,943445,64465596.85
19502,20190131,21881,72.26,1104058,0.057515,943445,68173335.7
19502,20190228,21881,71.19,932570,-0.008719,914176,65080189.44
19502,20190329,21881,63.27,1516652,-0.111252,914299,57847697.73
19502,20190430,21881,53.57,2012617,-0.153311,914299,48978997.43
19502,20190531,21881,49.34,1114750,-0.070749,903143,44561075.62
19502,20190628,21881,54.67,1218126,0.108026,903143,49374827.81
19502,20190731,21881,54.49,932437,-0.003292,903143,49212262.07
19502,20190830,21881,51.19,1031639,-0.052166,895388,45834911.72
19502,20190930,21881,55.31,1005763,0.080485,892541,49366442.71
19502,20191031,21881,54.78,1048221,-0.009582,892541,48893395.98
19502,20191129,21881,59.6,1630295,0.09634,888090,52930164
19502,20191231,21881,58.96,881154,-0.010738,885862,52230423.52
19502,20200131,21881,50.85,1214593,-0.137551,885862,45046082.7
19502,20200228,21881,45.76,1047583,-0.091101,880397,40286966.72
19502,20200331,21881,45.75,2227500,-0.000218,877220,40132815
19502,20200430,21881,43.29,1424178,-0.05377,877220,37974853.8
19502,20200529,21881,42.94,1522084,0.002483,870179,37365486.26
19502,20200630,21881,42.39,1300179,-0.012809,866534,36732376.26
19502,20200731,21881,40.71,1641371,-0.039632,866534,35276599.14
19502,20200831,21881,38.02,1174474,-0.054593,865604,32910264.08
19502,20200930,21881,35.92,1606295,-0.055234,865916,31103702.72
19502,20201030,21881,34.04,1472227,-0.052338,865916,29475780.64
19502,20201130,21881,38.01,1956144,0.130361,863902,32836915.02
19502,20201231,21881,39.88,1528004,0.049198,864042,34457994.96
19502,20210129,21881,50.25,1624994,0.26003,864042,43418110.5
19502,20210226,21881,47.93,972009,-0.036866,864394,41430404.42
19502,20210331,21881,54.9,1457115,0.14542,864394,47455230.6
19502,20210430,21881,53.1,1030698,-0.032787,864394,45899321.4
19502,20210528,21881,52.66,1042521,0.000518,864882,45544686.12
19502,20210630,21881,52.61,977702,-0.000949,864987,45506966.07
19502,20210730,21881,47.15,1594796,-0.103783,864987,40784137.05
19502,20210831,21881,50.75,1038755,0.086479,865374,43917730.5
19502,20210930,21881,47.05,1075000,-0.072906,865612,40727044.6
19502,20211029,21881,47.02,1372729,-0.000638,865612,40701076.24
19502,20211130,21881,44.8,1307789,-0.037059,863842,38700121.6
19502,20211231,21881,52.16,1245110,0.164286,863272,45028267.52
19502,20220131,21881,49.76,1433125,-0.046012,863272,42956414.72
19502,20220228,21881,46.09,1191822,-0.064158,863773,39811297.57
19502,20220331,21881,44.77,1617999,-0.02864,863773,38671117.21
19502,20220429,21881,42.4,1535967,-0.052937,863773,36623975.2
19502,20220531,21881,43.83,1583506,0.044988,864257,37880384.31
19502,20220630,21881,37.9,1375428,-0.135295,864257,32755340.3
19502,20220729,21881,39.62,1209206,0.045383,864257,34241862.34
19502,20220831,21881,35.06,1495193,-0.102978,864639,30314243.34
19502,20220930,21881,31.4,1555163,-0.104393,864813,27155128.2
19502,20221031,21881,36.5,1888067,0.16242,864813,31565674.5
19502,20221130,21881,41.5,1405951,0.150137,864813,35889739.5
19502,20221230,21881,37.36,1114764,-0.099759,864813,32309413.68
39538,20100129,21168,19.72,1172922,-0.013013,361900,7136668
39538,20100226,21168,21.99,1058826,0.115112,363658,7996839.42
39538,20100331,21168,22.74,998684,0.034106,364600,8291004
39538,20100430,21168,23.02,1079017,0.012313,364740,8396314.8
39538,20100528,21168,21.66,1267018,-0.059079,364740,7900268.4
39538,20100630,21168,21.16,1286085,-0.023084,360100,7619716
39538,20100730,21168,21.16,1267463,0,359724,7611759.84
39538,20100831,21168,20.99,950244,-0.008034,359724,7550606.76
39538,20100930,21168,23.46,948454,0.117675,359500,8433870
39538,20101029,21168,23.33,1335037,-0.005541,358829,8371480.57
39538,20101130,21168,25.84,1302832,0.107587,358829,9272141.36
39538,20101231,21168,25.43,834684,0.016254,349100,8877613
39538,20110131,21168,23.68,827062,-0.068816,349100,8266688
39538,20110228,21168,25.06,739829,0.06799,348682,8737970.92
39538,20110331,21168,24.93,815781,-0.005188,347100,8653203
39538,20110429,21168,26.72,933602,0.071801,347588,9287551.36
39538,20110531,21168,26.395,699262,-0.003555,347588,9174585.26
39538,20110630,21168,27.49,761964,0.041485,344300,9464807
39538,20110729,21168,26.66,803610,-0.030193,342890,9141447.4
39538,20110831,21168,26.87,1126846,0.016504,342890,9213454.3
39538,20110930,21168,25.89,966844,-0.036472,339600,8792244
39538,20111031,21168,28.24,938661,0.090769,338646,9563363.04
39538,20111130,21168,28.81,594477,0.028329,338646,9756391.26
39538,20111230,21168,27.76,530233,-0.036446,337000,9355120
39538,20120131,21168,31,708204,0.116715,337000,10447000
39538,20120229,21168,32.44,835977,0.056452,338998,10997095.12
39538,20120330,21168,33.66,482188,0.037608,340500,11461230
39538,20120430,21168,33.6,755889,-0.001783,340579,11443454.4
39538,20120531,21168,31.13,783280,-0.064286,340579,10602224.27
39538,20120629,21168,32.44,484709,0.042082,340900,11058796
39538,20120731,21168,35.17,704946,0.084155,340929,11990472.93
39538,20120831,21168,35.14,391196,0.007961,340929,11980245.06
39538,20120928,21168,35.47,452369,0.009391,342800,12159116
39538,20121031,21168,36.78,474902,0.036933,343133,12620431.74
39538,20121130,21168,37.51,362123,0.028276,343133,12870918.83
39538,20121231,21168,36.62,401277,-0.023727,342300,12535026
39538,20130131,21168,37.63,629437,0.027581,342300,12880749
39538,20130228,21168,40.75,592237,0.092479,344512,14038864
39538,20130328,21168,43.77,461037,0.07411,345200,15109404
39538,20130430,21168,45.66,599675,0.04318,345398,15770872.68
39538,05312013,21168,44.75,363423,-0.012046,345398,15456560.5
39538,20130628,21168,45.31,396558,0.012514,345200,15641012
39538,20130731,21168,42.03,665395,-0.07239,344556,14481688.68
39538,20130830,21168,40.5,484786,-0.027837,344556,13954518
39538,20130930,21168,41.88,392803,0.034074,340300,14251764
39538,20131031,21168,44.379,698453,0.059671,338434,15019362.49
39538,20131129,21168,46.27,416541,0.050722,338434,15659341.18
39538,20131231,21168,47.58,418095,0.028312,339300,16143894
39538,20140131,21168,37.84,879684,-0.204708,339300,12839112
39538,20140228,21168,37.31,1022248,-0.003964,340361,12698868.91
39538,20140331,21168,40.11,768883,0.075047,339700,13625367
39538,20140430,21168,39.215,875467,-0.022314,339252,13303767.18
39538,20140530,21168,38.83,440001,-0.000127,339252,13173155.16
39538,20140630,21168,38.97,419333,0.003605,337700,13160169
39538,20140731,21168,35.425,785648,-0.090967,337848,11968265.4
39538,20140829,21168,34.49,508543,-0.015667,337848,11652377.52
39538,20140930,21168,30.65,727756,-0.111337,338800,10384220
39538,20141031,21168,31.07,1241577,0.013703,338827,10527354.89
39538,20141128,21168,31.55,596724,0.027679,338827,10689991.85
39538,20141231,21168,30.945,1085337,-0.019176,338100,10462504.5
39538,20150130,21168,26.9,1386232,-0.130716,338100,9094890
39538,20150227,21168,26.32,926530,-0.007435,338254,8902845.28
39538,20150331,21168,22.85,1195416,-0.131839,338400,7732440
39538,20150430,21168,28.16,1949785,0.232385,338339,9527626.24
39538,20150529,21168,25.81,825300,-0.069957,338339,8732529.59
39538,20150630,21168,25.69,721468,-0.004649,338600,8698634
39538,20150731,21168,23.21,1128442,-0.096536,338613,7859207.73
39538,20150831,21168,23.43,1148521,0.025851,338613,7933702.59
39538,20150930,21168,21.06,875645,-0.101152,339300,7145658
39538,20151030,21168,24.58,1425053,0.167142,339354,8341321.32
39538,20151130,21168,24.86,1007790,0.026851,339354,8436340.44
39538,20151231,21168,27.17,1375769,0.09292,339700,9229649
39538,20160129,21168,27.59,1097594,0.015458,339700,9372323
39538,20160229,21168,32.52,1662193,0.192461,340006,11056995.12
39538,20160331,21168,33.62,924539,0.033825,340400,11444248
39538,20160429,21168,31.09,991577,-0.075253,340446,10584466.14
39538,20160531,21168,31.88,617871,0.037633,340446,10853418.48
39538,20160630,21168,31.29,731491,-0.018507,340600,10657374
39538,20160729,21168,33.38,654356,0.066795,340619,11369862.22
39538,20160831,21168,33.13,542990,0.003895,340619,11284707.47
39538,20160930,21168,30.28,655242,-0.086025,342100,10358788
39538,20161031,21168,31.53,832187,0.041281,342045,10784678.85
39538,20161130,21168,31.57,755802,0.013321,342045,10798360.65
39538,20161230,21168,27.55,868097,-0.127336,342400,9433120
39538,20170131,21168,26.21,1365100,-0.048639,342400,8974304
39538,20170228,21168,25.73,1157122,-0.003815,342445,8811109.85
39538,20170331,21168,25.61,960909,-0.004664,342600,8773986
39538,20170428,21168,22.42,1279989,-0.124561,342556,7680105.52
39538,20170531,21168,22.91,1299240,0.038805,342556,7847957.96
39538,20170630,21168,21.53,1869841,-0.060236,342700,7378331
39538,20170731,21168,20.02,1400546,-0.070135,342726,6861374.52
39538,20170831,21168,16.22,1427411,-0.182318,342726,5559015.72
39538,20170929,21168,15.48,1731311,-0.045623,343700,5320476
39538,20171031,21168,14.12,3212655,-0.087855,343730,4853467.6
39538,20171130,21168,18.25,2627357,0.292493,343730,6273072.5
39538,20171229,21168,15.38,1429372,-0.15726,343800,5287644
39538,20180131,21168,15.84,1217198,0.029909,343800,5445792
39538,20180228,21168,15.9,1343698,0.003788,343923,5468375.7
39538,20180329,21168,13.15,1394820,-0.172956,344000,4523600
39538,20180430,21168,14.8,1329368,0.125475,344017,5091451.6
39538,20180531,21168,15.52,849462,0.048649,344017,5339143.84
39538,20180629,21168,16.42,813690,0.05799,344200,5651764
39538,20180731,21168,15.87,728281,-0.033496,344153,5461708.11
39538,20180831,21168,15.43,717895,-0.027725,344153,5310280.79
39538,20180928,21168,15.7,543909,0.017498,345200,5419640
39538,20181031,21168,13.58,1221022,-0.135032,345151,4687150.58
39538,20181130,21168,13.9,691796,0.023564,345151,4797598.9
39538,20181231,21168,9.99,1122033,-0.281295,345300,3449547
39538,20190131,21168,11.84,997777,0.185185,345300,4088352
39538,20190228,21168,14.42,2174449,0.217905,345396,4980610.32
39538,20190329,21168,13,802338,-0.098474,345500,4491500
39538,20190430,21168,12.19,1133595,-0.062308,345425,4210730.75
39538,20190531,21168,9.85,1639770,-0.191961,345425,3402436.25
39538,20190628,21168,11.21,2310424,0.138071,345500,3873055
39538,20190731,21168,14.6,965569,0.302409,345535,5044811
39538,20190830,21168,9.8,1241902,-0.328767,345535,3386243
39538,20190930,21168,11.39,843145,0.162245,346700,3948913
39538,20191031,21168,11.94,1001377,0.048288,346715,4139777.1
39538,20191129,21168,11.7,570852,-0.0201,346715,4056565.5
39538,20191231,21168,13.55,851774,0.15812,346800,4699140
39538,20200131,21168,14.63,744288,0.079705,346800,5073684
39538,20200228,21168,11.79,1391016,-0.194122,346871,4089609.09
39538,20200331,21168,8.81,1624354,-0.252757,346900,3056189
39538,20200430,21168,8.72,935119,-0.010216,346898,3024950.56
39538,20200529,21168,9.21,1090411,0.056193,346898,3194930.58
39538,20200630,21168,9.67,919247,0.049946,347000,3355490
39538,20200731,21168,11.11,821680,0.148914,346897,3854025.67
39538,20200831,21168,10.745,402184,-0.032853,346897,3727408.265
39538,20200930,21168,11.7,697458,0.088879,348100,4072770
39538,20201030,21168,13.77,1361524,0.176923,348040,4792510.8
39538,20201130,21168,15.49,751835,0.124909,348040,5391139.6
39538,20201231,21168,17.45,634074,0.126533,348200,6076090
39538,20210129,21168,18.12,402719,0.038395,348200,6309384
39538,20210226,21168,20.2,610411,0.11479,348170,7033034
39538,20210331,21168,19.92,563817,-0.013861,348800,6948096
39538,20210430,21168,21.46,588704,0.077309,348776,7484732.96
39538,20210528,21168,21.21,439689,-0.01165,348776,7397538.96
39538,20210630,21168,20.1,509965,-0.052334,349000,7014900
39538,20210730,21168,21.72,592405,0.080597,348970,7579628.4
39538,20210831,21168,21.35,488783,-0.017035,348970,7450509.5
39538,20210930,21168,18.56,548862,-0.130679,348100,6460736
39538,20211029,21168,21.81,784541,0.175108,350341,7640937.21
39538,20211130,21168,21.21,506055,-0.02751,350341,7430732.61
39538,20211231,21168,21.56,701501,0.016502,350700,7561092
